id,w2_brokeup,w1_age,w1_p_page,w1_attraction,w1_q21a_year,w1_p_edu,w1_p_polparty,w1_same_hs,w1_same_college,w1_partnership_status_cohab,w1_rel_qual,w1_sex_frequency,w1_otherdate_all,w1_same_sex_couple_gender,w1_married,w1_cohab,w1_hh_income,w1_employed,w1_polparty,w1_relig_attend,w1_times_marrid,w1_p_race,w1_how_met,w1_earned_more,w1_p_gender,w1_gender,w1_q24_met_through_family,w1_q24_met_through_friend,w1_q24_met_through_as_nghbrs,w2_nonshelter,w2_shelter_combo_months,w2_myhealth,w2_myhealth_why_1,w2_parthealth,w2_parthealth_why_1,w1_yrsed,w1_p_yrsed
1229,0,43,57,3,1994,10,1,2,2,1,2,5,2,0,1,1,14,1,3,5,1,0,1,3,1,2,1,0,0,NA,2,2,NA,2,NA,14,13
1230,1,38,37,3,2010,11,4,2,2,3,3,1,1,2,0,2,4,1,5,4,0,15,1,1,2,2,0,0,0,NA,5,2,NA,1,1,13,14
1231,0,48,48,1,1987,13,3,2,1,1,1,3,1,0,1,1,16,1,2,1,1,2,1,3,2,1,0,0,0,NA,2,2,NA,2,NA,17,17
1232,0,25,34,1,2010,9,-1,2,NA,1,2,3,1,0,1,1,13,1,4,1,1,0,1,2,1,2,1,0,0,NA,7,2,NA,2,NA,13,12
1233,0,62,57,1,1986,9,4,2,NA,1,1,3,1,0,1,1,13,1,2,5,2,10,1,1,2,1,0,0,0,NA,5,2,NA,2,NA,13,12
1234,0,52,68,5,1993,13,4,2,2,2,2,5,2,1,0,1,15,1,6,6,0,0,1,4,1,1,0,0,0,NA,5,2,NA,2,NA,17,17
1235,0,65,61,1,1964,11,4,2,2,1,2,5,1,0,1,1,13,5,3,6,1,0,1,3,2,1,1,0,1,NA,3,2,NA,2,NA,17,14
1236,1,30,21,4,2016,10,7,2,2,3,2,4,2,1,0,2,11,1,5,4,0,9,8,1,1,1,0,0,0,NA,0.75,2,NA,2,NA,16,13
1237,0,23,24,1,2011,9,4,2,NA,4,NA,NA,1,0,0,NA,5,4,1,4,0,1,1,3,1,2,0,0,0,NA,5,2,NA,NA,NA,11,12
1238,0,32,36,1,2005,9,2,2,NA,1,1,3,1,0,1,1,17,7,2,2,2,0,1,3,1,2,0,1,0,NA,3,2,NA,2,NA,16,12
1239,1,71,61,1,1983,6,4,2,NA,1,2,3,1,0,1,2,6,5,3,2,3,1,1,1,2,1,0,0,0,2,0,2,NA,2,NA,16,10
1240,0,52,52,2,1981,10,3,1,2,1,1,2,1,0,1,1,12,1,5,2,2,5,1,1,1,2,0,0,0,NA,4,2,NA,2,NA,17,13
1241,0,49,47,1,1992,10,5,2,2,1,1,3,1,0,1,1,15,1,6,3,1,2,1,1,2,1,0,0,0,1,0,2,NA,2,NA,16,13
1242,1,33,33,1,2011,9,4,2,NA,1,3,3,1,0,1,1,3,4,4,6,1,0,1,3,1,2,NA,NA,NA,1,0,2,NA,NA,NA,12,12
1243,0,64,69,5,1979,10,6,2,2,4,NA,NA,1,1,0,NA,9,5,6,6,0,0,1,2,1,1,0,1,0,2,0,2,NA,2,NA,14,13
1244,0,53,51,1,1983,10,7,1,NA,1,1,2,1,0,1,1,17,6,7,6,NA,10,1,2,2,1,0,0,0,1,0,2,NA,2,NA,12,13
1245,0,40,39,1,2001,11,4,2,2,1,2,5,1,0,1,1,17,1,3,4,1,3,1,1,2,1,0,0,0,NA,3,2,NA,2,NA,16,14
1246,0,70,60,1,1998,10,5,2,2,1,2,5,1,0,1,1,15,1,3,4,2,0,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,14,13
1247,0,27,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,0,NA,NA,NA,NA,17,NA
1248,0,40,36,1,2006,11,6,2,2,1,1,3,1,0,1,1,15,1,5,1,1,2,1,1,2,1,0,0,0,NA,5,2,NA,2,NA,16,14
1249,0,36,30,1,2007,12,1,2,2,1,1,3,1,0,1,1,15,1,1,2,1,3,3,2,2,1,0,0,0,1,0,2,NA,2,NA,14,16
1250,0,58,74,5,1980,13,7,2,NA,2,2,-1,1,1,0,1,14,1,7,6,1,3,1,3,1,1,0,1,0,NA,0.75,2,NA,NA,NA,12,17
1251,0,32,24,1,2013,10,4,2,2,1,1,2,1,0,1,1,15,1,6,1,1,5,2,4,2,1,0,0,0,1,0,2,NA,2,NA,13,13
1252,0,60,49,5,2011,14,3,2,2,2,1,4,1,2,0,1,18,1,7,5,0,1,3,3,2,2,0,0,0,1,0,2,NA,2,NA,16,20
1253,0,65,65,1,1962,12,7,1,1,1,1,5,1,0,1,1,14,2,7,6,1,0,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,17,16
1254,0,63,65,1,1969,13,7,1,1,4,NA,NA,1,0,0,NA,18,5,6,2,1,0,1,3,1,2,0,1,0,NA,7,2,NA,NA,NA,14,17
1255,0,27,25,1,2008,9,5,2,NA,2,1,3,1,0,0,1,4,1,7,6,0,2,2,1,2,1,0,0,0,1,0,2,NA,2,NA,12,12
1256,0,42,35,1,2000,9,4,2,NA,1,1,5,1,0,1,1,9,1,2,3,1,2,1,3,2,1,0,0,0,NA,2,2,NA,2,NA,12,12
1257,0,74,75,1,1954,10,7,1,2,1,1,5,1,0,1,1,11,5,5,2,1,8,1,1,2,1,0,0,0,NA,7,2,NA,2,NA,13,13
1258,0,57,58,1,1981,13,7,2,1,1,1,5,1,0,1,1,16,1,7,3,1,0,1,1,2,1,0,1,0,NA,5,2,NA,1,0,16,17
1259,1,45,49,2,1987,9,4,1,NA,1,3,5,1,0,1,1,21,4,3,5,1,2,1,3,1,2,1,1,0,NA,0.75,1,0,2,NA,10,12
1260,0,62,52,5,1991,12,6,2,2,1,2,5,2,1,1,1,17,1,6,4,1,0,1,3,1,1,0,0,0,NA,6,2,NA,2,NA,13,16
1261,0,27,31,2,2008,12,6,2,1,1,1,3,1,0,1,1,11,1,6,6,1,2,6,2,1,2,0,0,0,NA,4,2,NA,2,NA,16,16
1262,0,33,31,1,2010,10,1,2,1,2,1,3,1,0,0,1,16,1,1,3,1,20,3,3,1,2,0,0,0,2,0,2,NA,1,0,14,13
1263,0,39,25,1,2003,10,4,2,NA,4,NA,NA,1,0,0,NA,12,6,5,6,0,5,1,2,2,1,0,0,0,NA,7,2,NA,NA,NA,12,13
1264,0,64,47,5,1998,9,7,2,NA,1,1,3,1,1,1,1,17,1,5,6,1,3,-1,1,1,1,0,1,0,NA,5,2,NA,2,NA,16,12
1265,0,62,62,1,1978,12,1,2,2,1,1,3,1,0,1,1,20,1,2,2,1,0,1,3,1,2,0,0,0,NA,2,2,NA,2,NA,16,16
1266,0,47,47,4,2011,13,5,2,2,4,NA,NA,2,0,0,NA,21,1,5,1,0,1,1,1,2,1,0,0,0,NA,0.75,1,1,NA,NA,20,17
1267,0,59,57,1,2007,10,4,2,2,1,2,4,1,0,1,1,15,1,2,5,3,2,3,1,2,1,0,0,0,NA,5,2,NA,2,NA,17,13
1268,1,56,21,1,2016,12,5,2,2,2,1,4,1,0,0,1,17,1,5,6,0,0,4,1,2,1,0,0,0,NA,6,2,NA,2,NA,16,16
1269,0,55,55,1,1981,13,5,2,1,1,1,4,2,0,1,1,21,1,1,5,1,0,1,3,2,1,0,0,1,1,0,2,NA,2,NA,17,17
1270,0,65,70,1,1970,9,3,1,NA,1,1,2,1,0,1,1,6,5,1,4,1,4,1,2,1,2,0,0,0,NA,0.25,2,NA,1,0,12,12
1271,0,36,47,4,2002,13,7,2,2,2,2,4,1,2,0,1,19,1,5,6,1,7,1,1,2,2,0,0,0,NA,4,2,NA,2,NA,20,17
1272,0,41,43,2,1996,12,7,2,1,1,1,4,1,0,1,1,16,1,7,6,1,2,1,3,1,2,0,1,0,NA,4,2,NA,2,NA,17,16
1273,1,25,25,1,2010,12,7,2,NA,3,2,3,1,0,0,2,8,1,6,6,0,2,1,3,1,2,0,0,1,NA,6,2,NA,2,NA,12,16
1274,1,21,20,1,2011,9,4,2,NA,2,2,2,1,0,0,1,3,1,5,6,0,3,1,1,2,1,0,1,0,1,0,2,NA,NA,NA,12,12
1275,0,71,76,3,1959,12,7,2,2,4,NA,NA,1,2,0,NA,13,5,7,5,0,4,1,1,2,2,0,0,0,NA,7,1,0,NA,NA,16,16
1276,0,56,57,1,1979,10,1,2,2,1,1,5,1,0,1,1,18,1,2,1,1,6,1,1,2,1,0,0,0,1,0,2,NA,2,NA,17,13
1277,0,61,45,1,2010,13,4,2,2,3,1,3,2,0,0,2,19,1,2,5,2,0,1,1,2,1,0,1,0,3,0,2,NA,1,0,20,17
1278,0,22,NA,1,2015,10,-1,2,1,4,NA,NA,1,0,0,NA,16,4,2,3,0,2,1,3,2,1,NA,NA,NA,NA,0.75,2,NA,NA,NA,13,13
1279,0,74,75,1,1962,13,7,2,2,1,1,5,1,0,1,1,21,1,7,3,1,0,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,20,17
1280,0,59,59,1,1982,9,6,2,NA,1,1,4,1,0,1,1,16,1,5,5,2,2,1,2,2,1,0,0,0,NA,5,2,NA,2,NA,16,12
1281,0,46,58,4,2008,12,7,2,2,4,NA,NA,1,2,0,NA,14,1,7,6,0,2,3,3,2,2,0,0,0,NA,7,2,NA,NA,NA,17,16
1282,0,72,64,5,1982,12,7,2,2,4,NA,NA,1,1,0,NA,15,5,7,6,0,0,1,1,1,1,0,0,1,NA,3,2,NA,NA,NA,13,16
1283,0,43,44,1,1998,13,3,2,2,1,2,3,1,0,1,1,15,1,5,4,1,0,1,3,1,2,0,0,0,NA,6,1,1,1,1,17,17
1284,0,27,27,5,2017,13,5,2,2,4,NA,NA,2,1,0,NA,10,4,3,6,0,0,8,2,1,1,0,0,0,NA,0.75,2,NA,NA,NA,16,17
1285,0,38,52,1,2015,10,1,2,NA,1,2,2,1,0,1,1,6,6,2,3,2,2,1,2,2,1,1,0,0,2,0,2,NA,2,NA,12,13
1286,0,27,29,1,2008,10,5,2,NA,3,1,2,1,0,0,2,9,1,7,5,0,7,1,3,1,2,1,1,0,NA,0.25,2,NA,2,NA,12,13
1287,0,38,37,1,1996,9,4,2,NA,1,1,3,1,0,1,1,10,1,3,1,1,0,1,1,2,1,1,1,0,1,0,2,NA,2,NA,12,12
1288,0,70,69,1,1965,10,3,2,2,1,2,5,1,0,1,1,9,1,2,2,1,0,1,1,2,1,1,1,0,NA,2,2,NA,1,0,16,13
1289,0,61,61,1,1990,10,7,1,NA,4,NA,NA,1,0,0,NA,3,5,7,4,1,4,1,2,1,2,1,0,0,NA,3,2,NA,2,NA,10,13
1290,0,36,23,1,2016,11,4,2,2,2,3,4,2,0,0,1,12,1,3,6,1,4,1,1,2,1,0,0,0,1,0,2,NA,2,NA,14,14
1291,0,60,57,2,1985,10,4,2,2,1,2,4,1,0,1,1,12,1,2,2,1,5,1,2,1,2,0,0,0,1,0,1,0,2,NA,13,13
1292,0,41,43,5,1994,12,7,2,1,1,2,5,1,2,1,1,16,1,7,5,1,18,1,1,2,2,0,0,0,NA,4,1,0,2,NA,16,16
1293,1,46,35,1,2015,12,5,2,2,3,1,2,1,0,0,2,10,2,3,3,0,0,1,1,2,1,0,0,0,NA,4,2,NA,2,NA,16,16
1294,0,37,45,1,2007,13,4,2,1,1,2,4,1,0,1,1,9,1,6,3,2,0,2,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,14,17
1295,0,51,34,1,2013,9,4,2,NA,2,2,3,1,0,0,1,2,1,5,5,2,0,1,3,1,2,0,0,1,1,0,2,NA,2,NA,12,12
1296,0,53,54,2,1981,9,5,2,NA,1,1,5,1,0,1,1,8,2,5,6,1,0,1,2,2,1,0,0,0,3,0,2,NA,2,NA,14,12
1297,0,87,77,1,1990,1,5,2,NA,4,NA,NA,1,0,0,NA,7,5,7,4,3,0,1,1,1,2,0,0,0,NA,0.25,2,NA,2,NA,12,0
1298,0,54,67,3,1979,9,5,2,NA,4,NA,NA,1,0,0,NA,5,6,6,2,1,3,1,3,2,1,0,1,0,NA,3,2,NA,NA,NA,12,12
1299,0,61,53,1,1991,10,2,2,2,1,3,5,1,0,1,2,17,2,3,4,1,2,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,16,13
1300,0,69,64,1,1982,10,1,2,NA,1,2,3,1,0,1,1,11,5,6,2,4,0,1,3,1,2,0,0,0,NA,7,1,0,2,NA,12,13
1301,0,71,62,1,1980,13,5,2,2,3,1,4,1,0,0,2,12,2,7,2,1,1,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,17,17
1302,0,61,65,1,1987,11,7,2,2,1,1,5,1,0,1,1,14,1,7,2,2,2,1,1,1,2,1,1,0,NA,6,2,NA,2,NA,17,14
1303,0,50,49,1,1998,11,1,2,2,1,1,4,1,0,1,1,15,1,1,3,1,0,1,2,2,1,0,1,0,1,0,2,NA,2,NA,16,14
1304,0,43,43,1,1990,11,1,1,2,1,1,3,1,0,1,1,16,1,1,2,1,5,1,1,2,1,0,1,0,2,0,2,NA,2,NA,20,14
1305,0,63,62,1,1986,10,3,2,NA,1,1,5,1,0,1,1,13,1,2,4,1,0,1,2,1,2,0,0,0,1,0,2,NA,2,NA,12,13
1306,0,37,50,1,2008,9,5,2,NA,1,3,4,1,0,1,1,11,1,5,6,1,0,1,3,1,2,0,1,1,1,0,2,NA,2,NA,16,12
1307,0,63,63,1,1973,9,4,2,NA,1,1,5,1,0,1,1,16,1,3,1,1,4,1,1,2,1,0,0,0,NA,6,2,NA,NA,NA,12,12
1308,0,29,30,1,2007,12,4,2,1,4,NA,NA,2,0,0,NA,14,1,7,6,0,0,1,1,2,1,0,0,0,NA,6,1,0,1,0,20,16
1309,0,42,62,5,1997,9,6,2,NA,4,NA,NA,1,1,0,NA,5,1,7,5,0,0,1,3,1,1,0,0,0,NA,6,2,NA,NA,NA,13,12
1310,0,26,33,2,2013,10,4,2,2,1,1,3,2,0,1,1,12,1,5,6,1,3,1,1,1,2,0,1,0,NA,6,2,NA,NA,NA,16,13
1311,0,56,65,2,1987,9,4,2,NA,1,1,5,1,0,1,1,20,2,5,6,2,0,1,1,1,2,0,0,0,1,0,2,NA,2,NA,13,12
1312,0,55,56,1,1994,9,1,2,NA,1,2,5,1,0,1,1,17,1,1,2,3,0,1,3,1,2,1,1,0,NA,0.25,2,NA,2,NA,16,12
1313,0,52,47,1,1991,10,4,2,2,1,1,5,1,0,1,1,18,1,2,2,1,0,1,3,2,1,0,0,0,NA,4,2,NA,2,NA,17,13
1314,1,48,49,4,1995,12,5,2,2,1,3,5,2,0,1,1,18,1,3,6,1,0,1,1,2,1,0,1,0,1,0,2,NA,2,NA,16,16
1315,0,33,33,1,2004,12,4,2,2,1,1,2,1,0,1,1,15,1,4,6,1,2,1,4,2,1,0,0,1,1,0,2,NA,2,NA,13,16
1316,0,71,76,1,1982,7,3,2,NA,4,NA,NA,1,0,0,NA,16,1,3,2,2,6,1,1,1,2,0,0,0,NA,0.75,2,NA,NA,NA,14,11
1317,0,54,54,1,2010,9,7,2,NA,3,1,2,1,0,0,2,5,6,7,6,0,4,4,3,2,1,0,0,0,NA,3,2,NA,2,NA,13,12
1318,0,60,54,1,2000,9,3,2,NA,1,1,3,1,0,1,1,16,1,1,4,2,20,1,2,1,2,0,0,0,NA,2,2,NA,2,NA,14,12
1319,0,67,54,4,2012,11,7,2,2,2,1,3,1,1,0,1,18,1,7,6,0,4,2,3,1,1,0,0,0,NA,4,2,NA,2,NA,20,14
1320,0,34,32,1,2002,10,4,2,2,1,1,-1,1,0,1,1,10,1,4,6,2,2,1,1,2,1,NA,NA,NA,NA,0.75,2,NA,2,NA,13,13
1321,1,27,23,1,2017,12,4,2,2,3,3,1,2,0,0,2,18,7,1,4,0,1,3,3,2,1,0,0,0,1,0,2,NA,2,NA,16,16
1322,1,27,46,4,2015,11,4,2,2,3,1,2,1,2,0,2,1,7,4,6,0,3,5,4,2,2,0,0,0,1,0,2,NA,2,NA,13,14
1323,0,79,79,1,1961,10,3,2,2,1,3,5,1,0,1,1,13,5,3,3,1,10,1,2,2,1,0,0,0,NA,4,2,NA,2,NA,13,13
1324,0,58,60,1,2014,10,4,2,NA,4,NA,NA,1,0,0,NA,5,5,7,1,0,0,1,-1,1,2,0,0,0,NA,7,NA,NA,NA,NA,12,13
1325,0,21,22,1,2016,10,4,2,NA,3,1,5,1,0,0,2,18,2,5,6,0,NA,1,1,1,2,0,1,0,2,0,2,NA,2,NA,12,13
1326,0,74,74,1,1974,10,7,2,NA,1,1,5,1,0,1,1,14,1,7,2,2,3,1,1,2,1,0,0,0,2,0,2,NA,2,NA,12,13
1327,0,56,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,2,NA,NA,NA,12,NA
1328,0,56,50,1,1996,14,1,2,2,1,3,5,1,0,1,1,16,1,1,2,1,0,1,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,20,20
1329,0,81,64,5,1974,10,4,2,NA,4,NA,NA,1,1,0,NA,6,5,1,5,0,2,1,1,1,1,0,1,0,2,0,2,NA,NA,NA,12,13
1330,0,53,59,1,1981,10,4,2,NA,1,2,5,1,0,1,1,13,1,2,6,1,1,1,3,1,2,0,0,0,3,0,2,NA,2,NA,12,13
1331,0,41,48,5,2012,10,7,2,2,1,2,4,1,1,1,1,8,1,5,6,1,6,1,1,1,1,1,0,0,NA,5,2,NA,2,NA,16,13
1332,0,54,27,4,2010,10,7,1,2,2,2,3,2,1,0,1,15,1,5,6,1,1,3,1,1,1,0,0,0,1,0,2,NA,2,NA,14,13
1333,0,42,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,NA,NA,NA,20,NA
1334,0,62,64,1,1971,9,3,-1,NA,1,1,4,1,0,1,1,11,5,4,6,2,0,1,3,1,2,0,0,0,2,0,1,0,2,NA,9,12
1335,0,71,69,1,1967,13,3,2,1,1,1,4,1,0,1,1,18,5,1,2,1,0,1,1,2,1,0,1,0,2,0,2,NA,2,NA,16,17
1336,0,43,39,5,2007,9,5,2,NA,4,NA,NA,1,1,0,NA,4,1,7,5,0,2,2,1,1,1,0,0,0,NA,0.25,2,NA,NA,NA,12,12
1337,0,56,45,1,2002,12,1,2,NA,1,2,5,1,0,1,1,16,5,3,5,2,0,3,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,12,16
1338,0,55,58,1,1990,11,1,2,2,1,2,4,1,0,1,1,11,2,1,1,2,15,1,3,1,2,0,1,0,NA,2,2,NA,NA,NA,14,14
1339,0,48,47,1,1995,9,1,2,NA,4,NA,NA,1,0,0,NA,20,1,3,6,1,1,1,3,1,2,0,0,0,NA,5,1,1,NA,NA,12,12
1340,0,63,58,1,1980,9,1,2,NA,4,NA,NA,1,0,0,NA,12,1,1,4,2,3,1,3,1,2,0,0,0,3,0,1,0,NA,NA,12,12
1341,0,28,24,1,2005,12,3,1,2,1,1,2,1,0,1,1,15,1,1,2,1,20,1,3,2,1,0,0,0,1,0,2,NA,2,NA,14,16
1342,0,60,60,1,1987,9,1,2,NA,1,2,5,1,0,1,1,12,1,1,4,2,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,12,12
1343,0,34,31,1,2007,14,3,2,2,1,1,3,1,0,1,1,19,1,1,4,1,50,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,16,20
1344,0,57,56,1,1974,11,1,1,NA,1,1,5,1,0,1,1,19,1,2,6,2,0,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,12,14
1345,0,34,36,5,2007,12,7,2,1,1,1,3,1,1,1,1,11,1,7,6,1,3,2,1,1,1,0,0,0,NA,7,2,NA,2,NA,16,16
1346,0,60,42,5,2000,13,7,2,2,1,1,5,2,1,1,1,16,1,7,5,1,0,1,4,1,1,0,0,0,NA,2,2,NA,2,NA,20,17
1347,0,52,56,1,1982,10,1,2,NA,1,1,3,1,0,1,1,17,7,1,2,1,4,1,3,1,2,0,1,0,NA,0.75,1,1,2,NA,12,13
1348,1,27,36,1,2016,13,6,2,2,3,3,5,1,0,0,2,11,1,6,6,0,1,1,1,2,1,0,0,0,1,0,2,NA,NA,NA,14,17
1349,0,39,42,1,2015,9,4,2,NA,2,1,1,1,0,0,1,1,1,6,6,2,11,1,-1,1,2,0,0,0,NA,3,1,1,2,NA,9,12
1350,0,52,26,5,2010,10,1,2,2,2,1,5,1,1,0,1,16,1,1,5,0,2,6,1,1,1,0,0,0,NA,2,2,NA,2,NA,17,13
1351,0,60,60,1,1986,12,1,2,2,1,1,5,1,0,1,1,16,4,1,2,2,4,1,1,2,1,0,0,0,NA,0.25,2,NA,2,NA,16,16
1352,0,60,61,1,2004,11,7,2,2,3,3,5,1,0,0,2,6,5,7,4,2,5,1,3,2,1,0,0,0,2,0,2,NA,2,NA,16,14
1353,1,37,35,1,2017,10,4,2,2,3,3,3,2,0,0,2,16,2,3,4,0,5,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,14,13
1354,0,42,40,5,2002,12,7,2,2,1,1,3,1,2,1,1,18,1,7,5,1,0,3,3,2,2,0,0,0,NA,0.75,2,NA,2,NA,16,16
1355,0,69,70,1,1965,14,3,2,1,1,1,-1,1,0,1,1,16,5,2,6,1,0,1,4,2,1,0,0,0,NA,0.75,2,NA,2,NA,20,20
1356,0,24,26,1,2004,9,7,1,NA,3,1,1,1,0,0,2,21,1,7,6,0,5,-1,1,2,1,1,0,0,1,0,2,NA,2,NA,12,12
1357,0,38,37,1,2006,1,4,2,NA,4,NA,NA,1,0,0,NA,8,1,1,2,0,10,1,1,1,2,1,1,0,1,0,2,NA,NA,NA,12,0
1358,0,27,27,1,2001,8,4,1,NA,4,NA,NA,1,0,0,NA,5,4,2,5,0,4,1,2,2,1,0,0,0,2,0,2,NA,NA,NA,12,12
1359,0,47,44,1,1988,9,1,2,NA,1,1,1,1,0,1,1,16,1,1,6,1,7,1,2,2,1,0,0,0,NA,0.75,2,NA,2,NA,13,12
1360,0,78,77,1,1956,9,4,1,NA,1,1,5,1,0,1,1,17,5,4,6,1,7,1,4,2,1,0,1,0,2,0,2,NA,2,NA,12,12
1361,0,29,30,5,2002,9,4,1,NA,4,NA,NA,1,1,0,NA,6,4,7,5,0,7,1,1,1,1,0,0,0,3,0,2,NA,NA,NA,12,12
1362,0,50,48,1,1992,9,1,2,NA,1,2,3,1,0,1,1,16,1,2,4,1,8,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,16,12
1363,0,34,36,2,2015,11,4,2,2,4,NA,NA,1,0,0,NA,15,1,7,5,0,0,1,1,1,2,0,1,0,NA,5,2,NA,2,NA,20,14
1364,0,27,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,2,NA,NA,NA,13,NA
1365,0,57,32,1,2004,12,7,2,1,4,NA,NA,1,0,0,NA,12,1,3,2,0,1,1,1,2,1,0,1,0,1,0,1,0,NA,NA,17,16
1366,0,80,68,1,1987,13,1,2,NA,1,1,5,1,0,1,1,20,5,1,2,3,1,1,3,2,1,0,0,0,3,0,1,0,2,NA,12,17
1367,0,79,78,1,1995,12,5,2,NA,1,1,5,1,0,1,1,15,5,5,4,4,0,1,1,2,1,0,0,0,2,0,2,NA,2,NA,12,16
1368,0,52,49,1,1988,9,5,2,NA,1,4,5,2,0,1,1,8,2,2,2,1,0,1,3,1,2,1,0,0,3,0,2,NA,2,NA,14,12
1369,0,35,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,1,0,NA,NA,16,NA
1370,0,58,56,1,1984,11,4,2,2,1,1,3,1,0,1,1,17,1,1,3,1,1,1,1,1,1,0,0,0,2,0,2,NA,2,NA,13,14
1371,0,27,27,3,2004,10,4,1,1,2,1,3,1,0,0,1,3,1,5,6,0,0,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,13,13
1372,0,32,34,1,2005,12,5,2,2,1,2,5,1,0,1,1,12,2,6,4,1,1,1,3,2,1,0,0,0,NA,7,2,NA,2,NA,16,16
1373,0,58,66,1,1980,11,4,2,2,1,1,5,1,0,1,1,10,1,6,2,1,1,1,1,2,1,0,1,0,NA,4,1,0,2,NA,16,14
1374,0,63,64,1,1970,13,1,2,2,1,1,4,1,0,1,1,17,1,1,2,1,0,1,3,1,2,0,0,0,1,0,2,NA,2,NA,13,17
1375,0,56,51,1,1986,11,5,2,2,1,2,4,1,0,1,1,12,1,5,4,1,0,1,2,2,1,1,1,0,NA,0.75,2,NA,2,NA,16,14
1376,0,23,22,1,2014,11,5,2,2,3,1,5,1,0,0,2,16,1,3,3,0,3,3,2,2,1,0,0,0,1,0,2,NA,2,NA,13,14
1377,0,29,27,1,2010,14,5,2,1,3,1,5,1,0,0,2,12,1,5,5,0,3,1,1,1,2,0,0,0,NA,4,2,NA,2,NA,20,20
1378,0,43,43,1,2005,12,5,2,2,1,1,2,1,0,1,1,12,1,7,6,1,4,1,3,2,1,0,0,0,NA,6,2,NA,2,NA,13,16
1379,0,61,63,1,1975,9,3,2,NA,1,1,3,1,0,1,1,14,1,2,5,1,2,1,1,2,1,0,0,0,1,0,1,0,2,NA,12,12
1380,0,49,42,1,1997,4,4,2,NA,1,3,4,1,0,1,1,8,6,4,6,1,1,1,1,2,1,0,0,0,3,0,2,NA,2,NA,7.5,7.5
1381,0,66,63,1,1985,12,2,1,NA,1,3,-1,1,0,1,1,9,1,2,5,2,0,1,1,2,1,0,0,0,2,0,2,NA,2,NA,12,16
1382,1,22,22,1,2016,10,1,2,1,3,2,2,1,0,0,2,19,1,3,6,0,3,1,2,1,2,0,0,0,NA,0.75,1,1,2,NA,13,13
1383,0,46,55,3,2014,12,4,2,2,2,1,3,1,2,0,1,16,1,6,6,2,0,2,2,2,2,0,0,0,NA,6,2,NA,2,NA,14,16
1384,0,23,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,2,NA,NA,NA,12,NA
1385,0,67,70,1,1965,10,7,1,2,1,1,5,1,0,1,1,16,5,7,1,1,1,1,3,1,2,0,0,0,NA,5,1,0,2,NA,17,13
1386,0,62,67,1,1981,9,1,2,NA,1,1,4,1,0,1,1,10,2,1,2,2,6,1,1,2,1,0,0,0,2,0,1,0,2,NA,5.5,12
1387,0,68,69,1,1959,10,1,1,1,1,1,5,1,0,1,1,15,5,7,6,1,4,1,3,1,2,0,1,0,NA,6,1,0,2,NA,13,13
1388,0,39,39,1,1988,10,5,1,NA,4,NA,NA,1,0,0,NA,7,1,5,6,0,0,1,1,1,2,1,0,0,1,0,2,NA,2,NA,12,13
1389,0,45,51,1,2004,10,4,2,2,1,1,5,1,0,1,1,16,1,4,4,1,5,1,1,1,2,0,0,0,1,0,2,NA,2,NA,13,13
1390,0,76,70,1,1974,10,4,2,2,1,1,5,1,0,1,1,18,2,7,5,2,0,1,1,2,1,0,0,0,NA,7,2,NA,2,NA,17,13
1391,0,40,41,1,2007,9,5,2,NA,4,NA,NA,1,0,0,NA,9,1,6,3,1,1,1,3,1,2,0,1,0,NA,5,2,NA,NA,NA,16,12
1392,0,35,55,1,2015,10,6,2,2,1,3,2,1,0,1,1,12,6,6,3,3,8,1,1,1,2,0,0,0,NA,0.75,2,NA,2,NA,16,13
